stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
107772;14th Ave at 32400 Blk (WB);WB_14th Ave_AT_32400 Blk;49.147467;-122.326969;VLY;Fraser Valley Region;Mission
107773;14th Ave at Caribou (WB);WB_14th Ave_FS_Caribou;49.147471;-122.331377;VLY;Fraser Valley Region;Mission
107774;Holiday at Hurd (WB);WB_Holiday_FS_Hurd;49.144775;-122.333485;VLY;Fraser Valley Region;Mission
107775;Holiday at Wren (WB);WB_Holiday_NS_Wren;49.144781;-122.337706;VLY;Fraser Valley Region;Mission
107776;Wren at Silverdale (SB);SB_Wren_NS_Silverdale;49.143624;-122.338562;VLY;Fraser Valley Region;Mission
107777;Wren at Oriole (SB);SB_Wren_NS_Oriole;49.139817;-122.338478;VLY;Fraser Valley Region;Mission
107778;Wren at Westview (SB);SB_Wren_NS_Westview;49.137904;-122.338409;VLY;Fraser Valley Region;Mission
107779;Wren at Hillcrest (SB);SB_Wren_FS_Hillcrest;49.136048;-122.338386;VLY;Fraser Valley Region;Mission
108076;Yale 45560 block (SB);SB_45560_block_Yale;49.15251;-121.963901;VLY;Fraser Valley Region;Chilliwack
108077;Vedder at Yale (SB);SB_Vedder_FS_Yale;49.147933;-121.963791;VLY;Fraser Valley Region;Chilliwack
108078;Vedder at Luckakuck (SB);SB_Vedder_NS_Luckakuck;49.141777;-121.960679;VLY;Fraser Valley Region;Chilliwack
108079;Vedder at Knight (SB);SB_Vedder_FS_Knight;49.137579;-121.958956;VLY;Fraser Valley Region;Chilliwack
108080;Vedder at Webb (SB);SB_Vedder_NS_Webb;49.135208;-121.959567;VLY;Fraser Valley Region;Chilliwack
108081;Vedder at Spruce (SB);SB_Vedder_FS_Spruce;49.130917;-121.960624;VLY;Fraser Valley Region;Chilliwack
108082;Vedder at Stevenson (SB);SB_Vedder_FS_Stevenson;49.122495;-121.959941;VLY;Fraser Valley Region;Chilliwack
108083;Vedder at South Sumas (SB);SB_Vedder_FS_South Sumas;49.118064;-121.958513;VLY;Fraser Valley Region;Tzeachten 13
108085;Vedder 5810 block (SB);SB_5810_block_Vedder;49.10845;-121.959297;VLY;Fraser Valley Region;Chilliwack
108086;Vedder at Wren (SB);SB_Vedder_NS_Wren;49.105825;-121.961162;VLY;Fraser Valley Region;Chilliwack
108091;Keith Wilson at Dieppe (EB);EB_Keith Wilson_FS_Dieppe;49.103767;-121.965426;VLY;Fraser Valley Region;Chilliwack
108092;Vedder at Wren (NB);NB_Vedder_FS_Wren;49.105586;-121.961214;VLY;Fraser Valley Region;Chilliwack
108093;Vedder 5830 block (NB);NB_5830_block_Vedder;49.108735;-121.958886;VLY;Fraser Valley Region;Chilliwack
108094;Vedder at Promontory Southside (NB);NB_Vedder_NS_Promontory Southside;49.110356;-121.958127;VLY;Fraser Valley Region;Chilliwack
108096;Vedder at South Sumas (NB);NB_Vedder_FS_South Sumas;49.118987;-121.958689;VLY;Fraser Valley Region;Chilliwack
108097;Vedder at Stevenson (NB);NB_Vedder_FS_Stevenson;49.123177;-121.959722;VLY;Fraser Valley Region;Chilliwack
108098;Vedder at Manuel (NB);NB_Vedder_FS_Manuel;49.127923;-121.959949;VLY;Fraser Valley Region;Chilliwack
108099;Vedder at Britton (NB);NB_Vedder_NS_Britton;49.13092;-121.960394;VLY;Fraser Valley Region;Chilliwack
108100;Vedder at Alder (NB);NB_Vedder_FS_Alder;49.134041;-121.959772;VLY;Fraser Valley Region;Chilliwack
108101;Vedder at Storey (NB);NB_Vedder_FS_Storey;49.136647;-121.958858;VLY;Fraser Valley Region;Chilliwack
108102;Vedder at Knight (NB);NB_Vedder_NS_Knight;49.137885;-121.958574;VLY;Fraser Valley Region;Chilliwack
108104;Vedder at 7770 Blk (NB);NB_Vedder_AT_7770 Blk;49.142681;-121.96072;VLY;Fraser Valley Region;Chilliwack
108105;Yale at Kerr (NB);NB_Yale_FS_Kerr;49.149188;-121.963957;VLY;Fraser Valley Region;Chilliwack
108106;Yale at 45550 Blk (NB);NB_Yale_AT_45550_Blk;49.152222;-121.963677;VLY;Fraser Valley Region;Chilliwack
108107;Yale at Airport (NB);NB_Yale_FS_Airport;49.155337;-121.961017;VLY;Fraser Valley Region;Chilliwack
108226;Wiltshire at Stevenson (SB);SB_Wiltshire_FS_Stevenson;49.122428;-121.964212;VLY;Fraser Valley Region;Chilliwack
108227;Wiltshire at Perth (SB);SB_Wiltshire_FS_Perth;49.120531;-121.964689;VLY;Fraser Valley Region;Chilliwack
108228;Wiltshire at South Sumas (SB);SB_Wiltshire_NS_South Sumas;49.118583;-121.964291;VLY;Fraser Valley Region;Chilliwack
108230;South Sumas at Tyson (WB);WB_South Sumas_NS_Tyson;49.118433;-121.975042;VLY;Fraser Valley Region;Chilliwack
108231;Tyson at Balmoral (SB);SB_Tyson_FS_Balmoral;49.115332;-121.976384;VLY;Fraser Valley Region;Chilliwack
108232;Watson at Tyson (EB);EB_Watson_FS_Tyson;49.111056;-121.97514;VLY;Fraser Valley Region;Chilliwack
108233;Watson at Arlington (EB);EB_Watson_FS_Arlington;49.111129;-121.970672;VLY;Fraser Valley Region;Chilliwack
108235;Watson at Vedder (EB);EB_Watson_NS_Vedder;49.111207;-121.959055;VLY;Fraser Valley Region;Chilliwack
108237;Promontory at Thomas (EB);EB_Promontory_NS_Thomas;49.111233;-121.951774;VLY;Fraser Valley Region;Chilliwack
108238;Promontory at Chilliwack River Rd (EB);EB_Promontory_FS_Chilliwack River Rd;49.111223;-121.942602;VLY;Fraser Valley Region;Tzeachten 13
107781;Scott at Hurd (EB);EB_Scott_NS_Hurd;49.13502;-122.333126;VLY;Fraser Valley Region;Mission
107782;Hurd at Fletcher (EB);EB_Hurd_NS_Fletcher;49.133727;-122.330354;VLY;Fraser Valley Region;Mission
107783;Mission Hills Mall (EB);EB_Mission Hills Mall;49.132476;-122.32061;VLY;Fraser Valley Region;Mission
107785;Murray at 3rd Ave (NB);NB_Murray_NS_3rd Ave;49.135898;-122.29983;VLY;Fraser Valley Region;Mission
107786;Murray at 6th Ave (NB);NB_Murray_FS_6th Ave;49.139052;-122.299799;VLY;Fraser Valley Region;Mission
107787;7th Ave at Horne (WB);WB_7th Ave_NS_Horne;49.139896;-122.30206;VLY;Fraser Valley Region;Mission
107788;Grand at 9th Ave (NB);NB_Grand_NS_9th Ave;49.141528;-122.30943;VLY;Fraser Valley Region;Mission
107020;Bourquin Exchange Bay E;Bourquin_Exchange_Bay_E;49.048305;-122.308671;VLY;Fraser Valley Region;Abbotsford
107021;Bourquin W at Mill Lake (SB);SB_Bourquin W_FS_Mill Lake;49.047367;-122.307555;VLY;Fraser Valley Region;Abbotsford
107022;Bourquin W at Ware (EB);EB_Bourquin W_NS_Ware;49.046818;-122.305745;VLY;Fraser Valley Region;Abbotsford
107023;Ware at Plaxton (SB);SB_Ware_FS_Plaxton;49.045623;-122.304673;VLY;Fraser Valley Region;Abbotsford
107024;Ware at Farrant (SB);SB_Ware_FS_Farrant;49.044017;-122.304685;VLY;Fraser Valley Region;Abbotsford
107025;Bevan at Ware (EB);EB_Bevan_FS_Ware;49.041854;-122.303608;VLY;Fraser Valley Region;Abbotsford
107026;Bevan 33350 block (EB);EB_33350_block_Bevan;49.041918;-122.297907;VLY;Fraser Valley Region;Abbotsford
107027;Bevan at Cannon (NB);NB_Bevan_NS_Cannon;49.044418;-122.296249;VLY;Fraser Valley Region;Abbotsford
107028;McDougall at McCallum (EB);EB_McDougall_FS_McCallum;49.045576;-122.292623;VLY;Fraser Valley Region;Abbotsford
