stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
110313;Northwest Bay at Delanice (WB);WB_Northwest Bay_FS_Delanice;49.288442;-124.199004;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110314;Northwest Bay at Sanders (WB);WB_Northwest Bay_NS_Sanders;49.289939;-124.21319;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110315;Northwest Bay at Wall Beach (WB);WB_Northwest Bay_FS_Wall Beach;49.297688;-124.225577;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110063;Fitzwilliam at MacHleary (WB);WB_Fitzwilliam_FS_MacHleary;49.163713;-123.948909;NAN;Regional District of Nanaimo Transit System;Nanaimo
110064;Bruce at 4th St (SB);SB_Bruce_FS_4th St;49.158619;-123.949614;NAN;Regional District of Nanaimo Transit System;Nanaimo
110065;Bruce at Albion (SB);SB_Bruce_FS_Albion;49.156655;-123.949687;NAN;Regional District of Nanaimo Transit System;Nanaimo
110066;5th St at Georgia (WB);WB_5th St_NS_Georgia;49.155244;-123.951874;NAN;Regional District of Nanaimo Transit System;Nanaimo
110068;5th St at Hillcrest (WB);WB_5th St_NS_Hillcrest;49.155238;-123.959555;NAN;Regional District of Nanaimo Transit System;Nanaimo
110069;Wakesiah at Queen (NB);NB_Wakesiah_FS_Queen;49.15745;-123.96105;NAN;Regional District of Nanaimo Transit System;Nanaimo
110070;VIU Exchange Bay C;VIU_Exchange_Bay_C;49.158196;-123.966518;NAN;Regional District of Nanaimo Transit System;Nanaimo
110071;VIU Exchange Bay A;VIU_Exchange_Bay_A;49.157898;-123.966783;NAN;Regional District of Nanaimo Transit System;Nanaimo
110072;Wakesiah at Foster (NB);NB_Wakesiah_FS_Foster;49.161283;-123.961073;NAN;Regional District of Nanaimo Transit System;Nanaimo
110073;Wakesiah at Beaconsfield (NB);NB_Wakesiah_FS_Beaconsfield;49.164873;-123.960958;NAN;Regional District of Nanaimo Transit System;Nanaimo
110074;Wakesiah 160 block (NB);NB_160_block_Wakesiah;49.168118;-123.960937;NAN;Regional District of Nanaimo Transit System;Nanaimo
110075;Wakesiah 120 block (NB);NB_120_block_Wakesiah;49.169894;-123.960916;NAN;Regional District of Nanaimo Transit System;Nanaimo
110076;Bowen at Caspers (WB);WB_Bowen_NS_Caspers;49.17835;-123.97351;NAN;Regional District of Nanaimo Transit System;Nanaimo
110482;Wakesiah at Queen (SB);SB_Wakesiah_NS_Queen;49.15781;-123.96125;NAN;Regional District of Nanaimo Transit System;Nanaimo
110483;5th St at Hillcrest (EB);EB_5th St_FS_Hillcrest;49.155136;-123.959529;NAN;Regional District of Nanaimo Transit System;Nanaimo
110484;5th St at Calverley (EB);EB_5th St_NS_Calverley;49.155109;-123.954555;NAN;Regional District of Nanaimo Transit System;Nanaimo
110485;5th St at Shepherd (EB);EB_5th St_FS_Shepherd;49.155076;-123.950877;NAN;Regional District of Nanaimo Transit System;Nanaimo
110486;Bruce at Albion (NB);NB_Bruce_NS_Albion;49.156628;-123.949479;NAN;Regional District of Nanaimo Transit System;Nanaimo
110487;Bruce at 4th St (NB);NB_Bruce_FS_4th St;49.159202;-123.949463;NAN;Regional District of Nanaimo Transit System;Nanaimo
110488;Fitzwilliam at MacHleary (EB);EB_Fitzwilliam_NS_MacHleary;49.163612;-123.94874;NAN;Regional District of Nanaimo Transit System;Nanaimo
110489;107th St at Victoria (NB);NB_107th St_FS_Victoria;49.207139;-124.00782;NAN;Regional District of Nanaimo Transit System;Nanaimo
110490;Bowen at Kenworth (SB);SB_Bowen_NS_Kenworth;49.203024;-124.001433;NAN;Regional District of Nanaimo Transit System;Nanaimo
